mid,play_passion_7days,pay_passion_7days,label_score_7days,play_passion_30days,pay_passion_30days,label_score_30days
19990840,32,0,8,19,0,8
19991432,89,0,6,88,0,6
19992802,4,0,9,2,0,9
19992912,11,0,8,14,0,8
19995566,54,0,8,54,0,8
19997092,4,0,9,2,0,9
19999676,9,0,9,6,0,9
20001262,4,0,9,4,0,9
20004210,15,0,8,25,0,8
20006698,13,0,8,22,0,8
20006730,41,0,8,73,0,6
20007526,66,0,6,33,0,8
20009584,4,0,9,6,0,9
20011256,4,0,9,6,0,9
20012520,92,79,1,93,88,1
20014350,10,0,8,10,0,8
20015212,4,0,9,21,5,8
20016076,4,0,9,29,0,8
20016512,4,0,9,2,0,9
20017566,5,0,9,26,0,8
20018162,43,0,8,61,0,6
20018776,5,0,9,11,0,8
20019844,4,0,9,2,0,9
20020150,4,0,9,5,0,9
20021832,28,0,8,22,0,8
20024042,40,0,8,37,0,8
20024422,60,0,6,61,0,6
20026376,4,0,9,5,0,9
20026642,69,0,6,58,0,8
20027188,9,0,9,16,0,8
20027820,21,0,8,9,0,9
20028434,4,0,9,3,0,9
20029958,18,0,8,34,6,8
20031004,95,0,6,98,0,6
20031474,79,0,6,74,3,6
20031754,14,0,8,4,0,9
20033328,41,0,8,40,0,8
20033600,26,0,8,30,0,8
20033708,4,0,9,4,0,9
20034076,5,0,9,6,0,9
20034856,NULL,NULL,NULL,9,0,9
20035144,93,0,6,35,0,8
20036842,6,0,9,2,0,9
20038250,4,0,9,20,0,8
20040188,17,0,8,34,0,8
20041662,5,0,9,5,0,9
20041682,25,0,8,14,0,8
20041754,4,0,9,7,0,9
20045510,37,0,8,51,0,8
20046140,14,0,8,6,0,9
20049246,4,0,9,9,0,9
20051498,6,0,9,53,0,8
20053032,23,0,8,22,0,8
20054100,4,0,9,3,0,9
20054612,4,0,9,3,0,9
20054848,5,0,9,4,0,9
20054888,33,0,8,53,0,8
20059836,80,0,6,63,0,6
20060828,40,0,8,53,0,8
20062220,5,0,9,12,0,8
20062892,4,0,9,3,0,9
20063346,5,0,9,9,0,9
20063358,17,0,8,27,0,8
20068732,5,0,9,7,0,9
20070182,9,0,9,29,0,8
20071516,8,0,9,5,0,9
20072090,41,0,8,41,0,8
20076206,5,0,9,16,0,8
20076770,16,0,8,19,0,8
20077110,6,0,9,10,0,8
20078246,79,0,6,89,0,6
20078528,87,0,6,87,0,6
20079442,48,0,8,73,0,6
20079734,15,0,8,28,0,8
20080730,13,0,8,10,0,8
20082924,8,0,9,56,0,8
20083642,9,0,9,3,0,9
20084506,49,0,8,47,5,8
20088754,5,0,9,23,0,8
20089182,39,0,8,21,0,8
20089350,6,0,9,22,0,8
20089472,83,0,6,84,0,6
20089486,5,0,9,3,0,9
20089926,4,0,9,2,0,9
20092170,NULL,NULL,NULL,5,0,9
20094376,9,0,9,44,0,8
20094758,14,0,8,4,0,9
20096244,4,0,9,11,5,8
20099380,15,0,8,41,0,8
20100378,14,13,5,10,7,8
20100650,4,0,9,2,0,9
20101492,5,0,9,6,0,9
20102124,NULL,NULL,NULL,3,0,9
20103226,41,0,8,46,0,8
20104424,32,0,8,37,0,8
20106146,11,0,8,61,0,6
20107338,52,0,8,52,0,8
20109732,39,0,8,27,0,8
20110548,NULL,NULL,NULL,4,0,9
20111480,27,0,8,50,0,8
20112240,92,0,6,70,0,6
20113234,4,0,9,4,0,9
20116768,59,0,8,61,10,3
20123164,44,0,8,25,0,8
20123188,9,0,9,4,0,9
20124446,30,0,8,34,0,8
20130060,NULL,NULL,NULL,3,0,9
20130282,32,0,8,61,0,6
20133388,88,0,6,99,0,6
20138880,35,17,5,33,27,5
20139294,76,0,6,61,0,6
20143248,30,0,8,30,22,5
20143662,10,0,8,12,0,8
20144074,29,0,8,8,0,9
20145694,43,0,8,42,0,8
20147462,30,0,8,68,0,6
20150120,4,0,9,11,0,8
20151162,NULL,NULL,NULL,11,0,8
20152474,6,0,9,9,0,9
20152816,64,0,6,72,0,6
20153824,43,0,8,37,0,8
20154116,5,0,9,4,0,9
20155710,9,0,9,3,0,9
20158144,23,0,8,14,0,8
20159546,77,0,6,73,0,6
20160922,43,0,8,19,0,8
20161936,4,0,9,19,0,8
20162168,40,0,8,41,0,8
20162468,10,0,8,55,0,8
20163352,9,0,9,4,0,9
20167290,5,0,9,3,0,9
20167336,23,0,8,35,0,8
20169352,12,0,8,4,0,9
20169944,18,0,8,14,0,8
20171534,6,0,9,5,0,9
20172946,10,0,8,26,0,8
20174610,48,0,8,37,0,8
20175906,13,0,8,23,5,8
20177136,43,0,8,48,0,8
20178646,33,5,8,42,7,8
20179068,29,0,8,38,0,8
20182318,21,0,8,12,0,8
20182440,4,0,9,2,0,9
20183244,10,0,8,15,3,8
20185684,25,0,8,44,0,8
20185916,21,0,8,42,10,5
20186452,12,0,8,34,0,8
20187156,43,0,8,80,0,6
20188438,9,0,9,14,0,8
20190414,9,0,9,3,0,9
20193976,87,17,3,90,41,3
20195980,9,0,9,29,0,8
20196646,4,0,9,2,0,9
20196792,29,0,8,26,0,8
20197150,8,0,9,3,0,9
20198016,28,0,8,58,0,8
20198174,53,0,8,47,0,8
20198878,79,0,6,70,0,6
20200198,9,0,9,13,0,8
20200496,6,0,9,19,0,8
20200718,80,0,6,80,0,6
20201182,5,0,9,3,0,9
20203654,43,0,8,12,0,8
20203936,45,0,8,41,26,5
20203948,9,0,9,4,0,9
20208436,10,0,8,11,0,8
20208908,NULL,NULL,NULL,13,0,8
20211398,9,0,9,5,0,9
20212138,69,0,6,20,0,8
20213188,8,0,9,8,0,9
20215232,57,0,8,44,0,8
20215756,14,0,8,38,26,5
20216740,10,0,8,65,0,6
20216936,62,0,6,78,0,6
20219090,47,0,8,71,0,6
20219844,NULL,NULL,NULL,5,0,9
20222808,8,0,9,32,0,8
20225618,4,0,9,6,3,9
20226234,38,0,8,63,21,3
20229806,5,0,9,4,0,9
20229814,11,0,8,15,0,8
20230422,5,0,9,18,0,8
20230488,64,0,6,70,0,6
20231944,5,0,9,7,3,9
20231950,10,0,8,27,0,8
20232686,15,0,8,5,0,9
20234002,33,26,5,10,14,5
20234564,59,0,8,11,0,8
20235990,NULL,NULL,NULL,2,0,9
20236670,11,0,8,20,0,8
20237280,28,0,8,32,0,8
20237860,4,0,9,3,0,9
20238386,41,0,8,55,0,8
20241178,4,0,9,7,0,9
20244968,79,0,6,75,0,6
20248562,96,63,1,95,79,1
20249884,13,0,8,5,0,9
20250054,10,0,8,9,0,9
20250056,97,0,6,98,0,6
20251928,21,0,8,22,0,8
20252352,9,0,9,10,0,8
20255548,17,0,8,14,0,8
20257490,58,0,8,69,0,6
20257946,64,0,6,58,10,5
20258028,9,0,9,25,0,8
20258778,9,0,9,16,0,8
20259714,27,0,8,30,0,8
20260506,11,0,8,22,0,8
20260868,5,0,9,11,0,8
20261224,7,0,9,30,0,8
20261986,9,0,9,21,0,8
20262066,22,0,8,30,0,8
20263160,45,0,8,33,0,8
20264224,7,0,9,15,0,8
20265750,47,5,8,58,3,8
20265916,68,0,6,58,0,8
20265960,NULL,NULL,NULL,2,0,9
20266846,53,0,8,30,0,8
20267166,4,0,9,18,0,8
20269994,13,0,8,14,0,8
20270538,32,0,8,31,0,8
20272158,4,0,9,13,0,8
20274414,12,0,8,15,0,8
20274800,70,0,6,31,0,8
20275106,21,9,8,8,5,9
20275552,59,0,8,72,0,6
20277722,41,0,8,57,0,8
20278406,9,0,9,3,0,9
20278884,37,30,5,53,49,5
20280554,44,0,8,59,0,8
20280876,70,0,6,79,0,6
20282792,76,0,6,52,0,8
20283222,65,0,6,75,0,6
20283254,23,0,8,18,0,8
20283312,82,0,6,76,0,6
20289692,13,0,8,4,0,9
20289928,9,0,9,24,0,8
20290814,26,0,8,15,0,8
20290858,76,0,6,85,0,6
20293222,98,0,6,77,0,6
20293382,54,0,8,59,3,8
20294304,79,0,6,86,0,6
20294448,19,0,8,44,25,5
20294956,12,0,8,14,0,8
20295122,32,0,8,41,0,8
20295776,87,0,6,74,0,6
20297476,18,0,8,23,3,8
20298420,10,0,8,7,0,9
20298536,4,0,9,18,5,8
20299940,5,0,9,17,0,8
20300436,68,0,6,73,0,6
20302264,4,0,9,9,0,9
20302662,5,0,9,35,31,5
20303066,14,0,8,4,0,9
20303372,68,0,6,49,0,8
20305460,NULL,NULL,NULL,12,0,8
20306400,5,0,9,5,0,9
20309334,74,0,6,84,0,6
20310220,20,0,8,46,0,8
20310650,71,0,6,63,0,6
20312186,8,0,9,9,0,9
20312586,54,0,8,34,0,8
20313222,10,0,8,29,10,5
20313836,25,0,8,24,0,8
20315020,15,0,8,19,0,8
20315846,4,0,9,2,0,9
20318478,5,0,9,16,0,8
20319236,10,0,8,3,0,9
20319744,NULL,NULL,NULL,4,0,9
20319952,13,0,8,28,0,8
20320300,69,0,6,42,0,8
20321110,5,0,9,2,0,9
20321674,29,0,8,32,0,8
20322140,69,0,6,78,0,6
20324340,97,0,6,98,0,6
20324444,5,0,9,11,0,8
20325628,17,0,8,52,0,8
20326184,4,0,9,3,0,9
20326602,11,0,8,4,0,9
20330602,52,0,8,33,5,8
20330776,38,0,8,39,0,8
20331978,9,0,9,17,0,8
20332754,10,0,8,34,0,8
20333022,76,0,6,76,0,6
20333654,9,0,9,12,0,8
20334852,22,0,8,26,0,8
20337360,66,0,6,67,20,3
20337980,33,0,8,28,0,8
20339562,9,0,9,7,0,9
20340930,9,0,9,22,0,8
20341432,10,23,5,8,29,7
20341798,65,0,6,67,0,6
20342454,67,0,6,75,0,6
20343508,56,0,8,44,0,8
20344490,5,0,9,24,0,8
20346260,NULL,NULL,NULL,3,0,9
20347054,14,0,8,33,3,8
20348006,13,0,8,29,17,5
20353382,4,0,9,2,0,9
20353632,49,0,8,48,0,8
20355134,21,0,8,45,0,8
20356066,83,0,6,88,0,6
20356826,23,0,8,21,0,8
20357584,NULL,NULL,NULL,7,0,9
20357686,11,0,8,29,0,8
20357832,30,0,8,26,0,8
20358278,27,0,8,42,0,8
20362686,23,0,8,27,0,8
20364108,16,0,8,15,0,8
20364118,5,0,9,6,0,9
20365822,33,0,8,14,0,8
20366972,4,0,9,2,0,9
20367064,70,0,6,76,0,6
20367514,37,0,8,80,0,6
20371370,68,0,6,62,0,6
20371926,27,0,8,47,0,8
20371984,31,0,8,47,5,8
20374090,8,0,9,3,0,9
20377726,4,0,9,2,0,9
20378574,39,0,8,67,0,6
20379826,31,0,8,51,3,8
20385408,8,0,9,3,0,9
20385474,4,0,9,4,0,9
20385992,41,0,8,53,0,8
20386180,82,0,6,79,0,6
20389570,38,21,5,34,36,5
20389972,57,0,8,70,0,6
20390154,4,0,9,2,0,9
20394402,4,0,9,14,0,8
20395642,40,0,8,14,0,8
20396370,15,0,8,17,0,8
20398838,43,0,8,51,0,8
20399432,37,0,8,29,0,8
20400332,6,0,9,10,0,8
20400400,39,0,8,61,0,6
20400896,30,5,8,13,5,8
20401026,4,0,9,2,0,9
20402536,17,0,8,41,0,8
20402588,NULL,NULL,NULL,2,0,9
20403408,51,0,8,71,0,6
20403540,84,0,6,66,0,6
20405056,56,0,8,67,0,6
20406022,47,0,8,54,0,8
20406082,9,0,9,36,17,5
20407728,14,0,8,26,0,8
20408228,54,0,8,31,0,8
20409090,NULL,NULL,NULL,7,0,9
20409334,NULL,NULL,NULL,2,0,9
20411916,97,0,6,75,0,6
20412052,4,0,9,6,0,9
20412150,54,0,8,40,0,8
20412360,4,0,9,4,0,9
20412584,9,0,9,9,0,9
20413096,4,0,9,2,0,9
20413552,36,0,8,40,0,8
20413844,14,0,8,38,0,8
20414204,50,0,8,63,0,6
20415006,9,0,9,23,0,8
20415008,15,0,8,37,3,8
20415298,25,0,8,64,0,6
20416936,19,0,8,41,0,8
20417250,16,0,8,6,0,9
20418974,5,0,9,14,10,5
20419726,24,0,8,53,0,8
20421052,27,0,8,33,0,8
20422868,9,0,9,15,0,8
20423282,9,0,9,18,0,8
20423794,23,0,8,19,0,8
20424194,87,30,3,86,53,3
20424476,21,0,8,10,0,8
20424788,86,0,6,90,0,6
20425478,42,0,8,67,0,6
20426246,8,0,9,4,0,9
20426774,95,0,6,85,0,6
20428572,NULL,NULL,NULL,18,0,8
20430584,60,0,6,28,0,8
20430688,4,0,9,15,0,8
20431906,39,0,8,31,0,8
20433980,10,0,8,30,0,8
20434934,9,0,9,17,0,8
20434984,21,0,8,48,0,8
20437422,32,0,8,52,0,8
20437884,51,0,8,40,0,8
20440176,45,0,8,52,0,8
20440272,9,0,9,23,0,8
20441062,NULL,NULL,NULL,2,0,9
20441612,4,0,9,2,0,9
20443434,4,0,9,10,0,8
20443846,22,0,8,45,0,8
20446536,88,0,6,93,0,6
20447504,32,9,8,67,58,3
20447772,41,0,8,48,0,8
20448654,41,0,8,48,0,8
20449476,13,0,8,5,0,9
20452964,24,0,8,54,29,5
20453704,53,0,8,58,17,5
20454458,10,0,8,23,0,8
20454846,13,0,8,32,15,5
20455050,23,0,8,49,0,8
20455522,16,0,8,19,0,8
20455710,5,0,9,4,0,9
20456328,9,0,9,6,0,9
20457510,NULL,NULL,NULL,14,0,8
20458750,40,0,8,68,0,6
20459232,13,0,8,21,0,8
20459398,4,0,9,10,0,8
20459600,NULL,NULL,NULL,5,0,9
20459844,4,0,9,27,0,8
20460856,19,0,8,6,0,9
20461092,9,0,9,28,0,8
20463540,9,0,9,12,3,8
20464960,NULL,NULL,NULL,13,0,8
20466918,61,0,6,75,0,6
20469796,52,5,8,41,3,8
20469924,52,0,8,81,0,6
20471770,8,0,9,8,0,9
20475708,4,0,9,5,0,9
20475766,NULL,NULL,NULL,2,0,9
20476396,34,0,8,16,0,8
20478150,4,0,9,2,0,9
20478954,13,0,8,38,10,5
20479368,85,0,6,92,17,3
20479818,8,0,9,10,0,8
20480402,47,0,8,30,0,8
20480660,4,0,9,9,0,9
20481812,4,0,9,3,0,9
20482586,NULL,NULL,NULL,2,0,9
20482988,5,0,9,21,0,8
20483578,23,0,8,22,0,8
20483978,58,0,8,51,0,8
20484584,9,0,9,10,0,8
20484632,34,0,8,29,0,8
20486934,54,0,8,51,0,8
20487940,11,0,8,42,0,8
20488426,4,0,9,4,0,9
20489392,78,0,6,82,0,6
20489406,4,0,9,13,0,8
20491020,20,0,8,31,0,8
20491370,54,0,8,13,0,8
20491640,5,0,9,21,0,8
20491874,5,0,9,8,0,9
20492250,76,0,6,56,0,8
20493062,28,0,8,25,0,8
20494580,5,0,9,2,0,9
20494692,5,0,9,43,0,8
20495578,76,0,6,72,0,6
20496134,NULL,NULL,NULL,22,0,8
20496528,78,0,6,89,0,6
20497536,93,0,6,94,0,6
20498114,53,33,5,70,53,3
20498648,65,0,6,56,0,8
20504226,6,0,9,8,0,9
20505616,4,0,9,4,0,9
20507376,10,0,8,68,10,3
20507504,38,0,8,37,10,5
20507934,22,0,8,35,0,8
20508010,86,0,6,72,0,6
20508738,53,0,8,43,0,8
20508960,57,0,8,67,0,6
20511272,90,0,6,92,0,6
20511774,57,21,5,48,50,5
20512000,26,0,8,52,0,8
20513796,68,0,6,61,0,6
20515546,5,0,9,2,0,9
20516722,54,0,8,41,0,8
20517072,8,0,9,26,18,5
20517644,5,0,9,9,0,9
20519172,15,0,8,13,0,8
20519626,22,0,8,13,0,8
20520996,40,0,8,25,0,8
20522072,15,0,8,58,0,8
20523578,4,0,9,2,0,9
20524980,46,0,8,46,0,8
20525300,4,0,9,23,0,8
20525466,38,0,8,48,0,8
20525632,4,0,9,20,3,8
20527698,31,0,8,16,0,8
20528224,49,0,8,56,0,8
20528598,26,0,8,77,0,6
20529890,5,0,9,5,0,9
20531268,38,0,8,31,5,8
20531662,4,0,9,2,0,9
20532076,4,0,9,4,0,9
20532218,44,0,8,38,0,8
20532266,19,0,8,9,0,9
20533928,85,0,6,85,0,6
20535918,96,0,6,94,0,6
20536522,86,0,6,75,0,6
20537510,29,0,8,24,0,8
20537716,35,5,8,35,7,8
20538220,14,0,8,12,0,8
20538410,NULL,NULL,NULL,8,0,9
20539554,16,0,8,10,0,8
20539568,7,0,9,3,0,9
20539750,5,0,9,20,6,8
20540854,4,0,9,4,0,9
20542144,42,0,8,31,0,8
20542616,22,0,8,16,0,8
20542640,5,0,9,5,0,9
20543576,22,0,8,66,0,6
20544226,10,0,8,23,0,8
20544732,59,0,8,46,0,8
20544756,14,0,8,11,0,8
20544770,48,0,8,56,0,8
20546710,14,0,8,4,0,9
20546990,9,0,9,3,0,9
20547722,4,0,9,13,0,8
20548112,68,0,6,49,0,8
20548320,67,0,6,49,0,8
20551860,66,0,6,87,0,6
20552368,52,0,8,39,3,8
20554358,69,0,6,63,0,6
20554526,20,0,8,32,0,8
20554664,5,0,9,3,0,9
20554872,15,0,8,20,0,8
20554952,NULL,NULL,NULL,10,0,8
20554984,94,0,6,76,0,6
20554994,29,0,8,32,0,8
20555036,5,0,9,3,0,9
20555632,8,0,9,7,0,9
20555638,71,0,6,49,10,5
20557372,5,0,9,21,0,8
20557914,86,0,6,95,0,6
20558184,9,0,9,7,0,9
20558566,22,0,8,38,0,8
20559100,85,0,6,76,0,6
20559318,96,0,6,94,0,6
20560026,60,0,6,51,0,8
20560164,59,0,8,44,0,8
20561360,11,0,8,6,0,9
20563846,45,0,8,38,0,8
20564118,66,0,6,64,0,6
20564472,21,0,8,40,0,8
20566026,47,0,8,63,0,6
20566772,15,0,8,47,0,8
20566916,55,0,8,61,0,6
20567010,81,0,6,80,5,6
20567248,4,0,9,3,0,9
20567428,5,0,9,2,0,9
20567800,30,0,8,47,0,8
20569362,65,0,6,63,0,6
20569416,8,0,9,4,0,9
20569740,NULL,NULL,NULL,4,0,9
20569966,63,0,6,56,0,8
20570272,6,0,9,42,0,8
20570676,8,0,9,9,0,9
20570910,9,0,9,3,0,9
20571044,5,0,9,17,0,8
20571250,4,0,9,4,5,9
20571418,6,0,9,9,0,9
20572022,81,0,6,88,0,6
20572408,70,0,6,50,0,8
20573504,4,0,9,9,0,9
20573732,28,0,8,65,0,6
20574054,92,0,6,87,0,6
20574478,70,0,6,50,0,8
20577128,4,0,9,8,0,9
20577526,9,0,9,17,7,8
20578668,4,0,9,2,0,9
20579572,5,0,9,2,0,9
20580838,4,0,9,14,0,8
20581884,75,0,6,77,0,6
20581990,7,0,9,19,0,8
20582848,15,0,8,21,0,8
20583746,31,0,8,34,0,8
20584478,73,0,6,83,0,6
20584502,NULL,NULL,NULL,6,0,9
20584848,22,0,8,20,0,8
20584874,80,0,6,79,0,6
20585144,30,0,8,19,0,8
20585246,4,0,9,16,9,8
20585798,6,18,7,2,10,7
20586246,4,0,9,4,0,9
20587496,55,0,8,63,0,6
20588568,73,0,6,69,0,6
20588824,9,0,9,3,0,9
20589858,10,0,8,56,0,8
20591456,11,0,8,4,0,9
20591658,20,0,8,36,0,8
20593256,4,0,9,6,0,9
20594352,5,0,9,16,0,8
20596730,70,0,6,80,0,6
20596864,5,0,9,3,0,9
20598778,57,0,8,63,0,6
20599410,81,0,6,89,0,6
20601342,36,0,8,50,0,8
20602304,4,0,9,15,0,8
20603742,16,0,8,35,0,8
20604942,4,0,9,4,0,9
20605186,66,0,6,65,0,6
20606392,14,0,8,22,0,8
20606510,78,0,6,67,0,6
20606576,54,0,8,48,0,8
20606786,16,0,8,21,0,8
20607546,4,0,9,8,0,9
20608456,5,0,9,2,0,9
20608770,79,9,6,89,54,3
20609146,57,0,8,47,0,8
20611218,NULL,NULL,NULL,4,0,9
20613990,64,0,6,43,0,8
20614430,77,33,3,87,36,3
20614520,30,0,8,50,0,8
20617376,69,0,6,40,0,8
20618574,9,0,9,42,0,8
20620086,79,0,6,93,0,6
20620238,4,0,9,26,0,8
20621700,9,0,9,8,0,9
20621724,9,0,9,4,0,9
20622042,31,0,8,15,0,8
20623326,10,0,8,13,0,8
20626380,10,0,8,24,0,8
20626438,13,0,8,28,0,8
20626476,7,0,9,4,0,9
20628350,4,0,9,2,0,9
20630326,69,0,6,77,0,6
20633368,4,0,9,42,3,8
20633550,10,0,8,14,0,8
20635510,4,0,9,12,0,8
20637636,9,0,9,40,0,8
20640226,11,0,8,5,0,9
20640490,58,21,5,23,14,5
20640538,NULL,NULL,NULL,2,0,9
20641434,6,18,7,58,74,2
20641982,85,0,6,89,0,6
20643140,83,0,6,91,0,6
20644598,81,30,3,83,44,3
20644762,10,0,8,10,0,8
20645378,48,0,8,61,0,6
20645454,63,0,6,54,0,8
20646024,13,0,8,12,0,8
20646130,20,0,8,7,0,9
20646586,4,0,9,33,0,8
20647820,38,0,8,22,0,8
20648492,13,0,8,22,0,8
20649032,6,0,9,19,0,8
20649928,26,0,8,21,3,8
20650128,4,0,9,6,0,9
20650956,NULL,NULL,NULL,21,0,8
20652816,47,5,8,11,3,8
20653238,29,0,8,23,0,8
20653324,5,0,9,2,0,9
20654584,NULL,NULL,NULL,2,0,9
20654948,4,0,9,30,5,8
20655124,9,0,9,4,0,9
20655136,70,0,6,69,0,6
20656006,21,0,8,39,0,8
20656280,87,0,6,54,0,8
20657642,6,0,9,6,0,9
20657672,4,0,9,5,0,9
20658184,26,0,8,40,0,8
20658316,66,0,6,59,0,8
20661100,4,0,9,6,0,9
20661226,NULL,NULL,NULL,5,0,9
20661474,23,0,8,22,0,8
20662708,45,0,8,45,0,8
20664630,4,0,9,4,0,9
20664840,9,0,9,53,0,8
20665380,63,0,6,52,0,8
20665422,68,0,6,74,5,6
20666172,55,0,8,53,0,8
20666888,43,0,8,51,0,8
20671098,80,5,6,89,23,3
20671360,4,0,9,7,0,9
20671852,65,0,6,28,0,8
20672380,25,30,5,7,18,7
20673104,33,0,8,71,0,6
20673384,13,0,8,21,0,8
20674592,5,0,9,2,0,9
20674806,5,0,9,7,0,9
20675516,79,0,6,87,9,6
20675666,13,0,8,8,0,9
20675788,4,0,9,2,0,9
20676176,66,0,6,73,0,6
20677186,24,0,8,9,0,9
20677818,29,0,8,40,0,8
20678128,8,0,9,8,0,9
20678346,15,0,8,21,0,8
20678510,8,0,9,15,0,8
20679562,5,0,9,2,0,9
20681314,4,0,9,15,0,8
20684898,NULL,NULL,NULL,4,0,9
20685672,4,0,9,13,0,8
20685924,71,0,6,77,0,6
20686070,18,0,8,44,12,5
20686776,5,0,9,6,0,9
20687116,74,0,6,65,0,6
20687458,10,0,8,6,0,9
20688218,4,0,9,9,0,9
20690090,21,0,8,8,0,9
20696392,14,0,8,23,0,8
20697406,44,26,5,14,16,5
20697946,9,0,9,14,0,8
20698210,20,0,8,6,0,9
20698498,16,0,8,42,0,8
20699410,NULL,NULL,NULL,11,7,8
20701446,8,0,9,3,0,9
20703062,88,30,3,27,18,5
20705048,9,0,9,31,0,8
20705146,5,0,9,9,0,9
20705914,48,0,8,46,0,8
20706178,NULL,NULL,NULL,4,0,9
20706830,5,0,9,3,0,9
20707240,64,0,6,38,0,8
20709200,NULL,NULL,NULL,2,0,9
20710238,4,0,9,6,0,9
20710876,47,0,8,21,0,8
20710996,96,0,6,98,0,6
20711012,5,5,9,19,3,8
20711802,NULL,NULL,NULL,7,5,9
20712178,36,5,8,16,3,8
20712590,16,0,8,20,0,8
20713648,NULL,NULL,NULL,11,0,8
20714268,34,0,8,66,15,3
20714804,66,0,6,81,5,6
20716168,34,0,8,38,0,8
20716726,63,0,6,67,0,6
20717210,20,0,8,14,0,8
20717220,8,0,9,4,0,9
20717934,5,9,9,9,5,9
20719118,14,0,8,13,0,8
20719730,6,0,9,40,10,5
20720688,69,0,6,72,0,6
20722370,29,0,8,66,44,3
20722726,10,0,8,23,0,8
20723546,10,0,8,11,0,8
20723902,69,0,6,85,0,6
20725720,13,0,8,15,0,8
20725756,36,0,8,39,0,8
20726326,NULL,NULL,NULL,6,0,9
20726708,9,0,9,8,0,9
20727226,20,0,8,15,0,8
20728200,14,0,8,21,0,8
20728498,84,0,6,73,0,6
20730274,63,0,6,30,0,8
20730536,5,0,9,6,0,9
20732052,29,0,8,20,0,8
20732302,31,0,8,27,0,8
20732886,6,0,9,47,0,8
20733208,4,0,9,2,0,9
20733268,45,0,8,42,0,8
20733550,4,0,9,2,0,9
20735212,5,0,9,19,0,8
20735576,80,0,6,84,0,6
20737114,24,0,8,11,0,8
20737462,10,0,8,15,0,8
20739416,14,0,8,6,0,9
20739680,43,0,8,26,0,8
20739746,34,0,8,27,0,8
20741022,4,0,9,5,0,9
20741536,7,0,9,38,0,8
20741658,43,0,8,59,0,8
20742742,17,0,8,49,0,8
20744776,10,0,8,11,0,8
20746742,NULL,NULL,NULL,4,0,9
20748148,5,0,9,19,10,5
20749102,5,0,9,12,0,8
20749470,10,0,8,5,0,9
20750660,5,0,9,7,0,9
20751830,13,0,8,4,0,9
20751980,4,0,9,14,0,8
20752076,4,0,9,3,0,9
20752246,8,0,9,9,0,9
20752904,55,0,8,58,0,8
20752912,4,0,9,2,0,9
20753450,82,0,6,57,0,8
20754370,4,0,9,6,0,9
20754694,9,0,9,9,0,9
20755536,17,0,8,56,0,8
20755668,14,0,8,36,5,8
20755728,89,0,6,88,0,6
20756088,34,0,8,37,5,8
20756482,5,0,9,22,0,8
20756746,80,0,6,56,0,8
20758120,22,0,8,9,0,9
20758330,33,0,8,29,0,8
20758434,76,0,6,66,0,6
20759060,39,0,8,45,0,8
20759950,48,0,8,54,0,8
20760030,66,0,6,52,0,8
20760390,9,0,9,4,0,9
20760416,63,0,6,55,0,8
20761272,5,0,9,11,0,8
20762024,64,30,3,74,39,3
20763332,18,0,8,29,0,8
20763464,NULL,NULL,NULL,26,3,8
20765678,NULL,NULL,NULL,2,0,9
20765740,61,24,3,59,57,5
20765908,14,0,8,33,0,8
20767180,82,18,3,78,18,3
20767364,4,0,9,18,0,8
20768344,25,0,8,18,0,8
20770004,11,0,8,23,0,8
20770146,33,0,8,40,0,8
20772346,30,0,8,33,10,5
20773022,9,0,9,3,0,9
20773264,4,0,9,2,0,9
20773876,36,0,8,62,0,6
20775316,8,0,9,16,0,8
20775398,54,0,8,58,5,8
20775508,20,0,8,23,0,8
20775744,4,0,9,9,0,9
20776682,10,0,8,27,0,8
20777318,80,5,6,86,3,6
20778386,34,0,8,36,0,8
20778448,29,0,8,36,0,8
20779338,5,0,9,2,0,9
20779476,53,0,8,52,0,8
20780658,91,0,6,84,0,6
20780910,66,0,6,56,0,8
20781602,68,0,6,78,0,6
20784572,23,0,8,30,0,8
20785120,4,0,9,5,0,9
20786350,8,0,9,23,0,8
20786634,5,0,9,34,14,5
20788836,30,0,8,23,0,8
20789046,20,0,8,19,0,8
20790722,65,23,3,68,41,3
20790744,NULL,NULL,NULL,2,0,9
20790750,75,0,6,73,0,6
20791406,62,0,6,55,3,8
20792626,36,0,8,32,21,5
20792846,4,0,9,4,0,9
20792850,9,0,9,9,0,9
20793866,31,0,8,27,0,8
20794816,4,0,9,3,0,9
20797338,NULL,NULL,NULL,11,0,8
20797580,21,0,8,41,0,8
20797662,18,0,8,20,0,8
20797690,81,0,6,74,0,6
20798106,21,0,8,17,0,8
20799122,13,0,8,62,0,6
20799334,28,0,8,40,0,8
20800120,9,0,9,14,0,8
20800684,9,0,9,3,0,9
20800788,4,0,9,2,0,9
20800936,67,0,6,77,0,6
20801172,33,0,8,47,0,8
20801306,5,0,9,12,10,5
20803200,NULL,NULL,NULL,4,0,9
20805016,4,0,9,6,0,9
20805034,9,0,9,16,0,8
20805412,16,0,8,43,0,8
20805454,5,0,9,29,0,8
20805460,93,0,6,80,0,6
20806796,8,0,9,8,0,9
20808818,15,0,8,20,0,8
20809362,10,0,8,17,0,8
20809568,9,0,9,28,3,8
20809946,56,0,8,49,0,8
20810314,19,0,8,22,0,8
20810542,39,0,8,46,0,8
20811292,11,0,8,19,0,8
20811376,95,0,6,83,0,6
20811550,14,0,8,26,0,8
